price,symbol,time
1.4444321764230927,HLP w/ Yield,2024-07-16 15:32:13.000 UTC
1.4310758790206073,HLP index,2024-07-16 15:20:18.000 UTC
1.4450129004374233,HLP w/ Yield,2024-07-16 15:20:18.000 UTC
1.4310758790206073,HLP index,2024-07-16 15:19:52.000 UTC
1.4443365727619355,HLP w/ Yield,2024-07-16 15:19:52.000 UTC
1.4212806851326407,HLP index,2024-07-16 14:39:57.000 UTC
1.4383952116428778,HLP w/ Yield,2024-07-16 14:39:57.000 UTC
1.4238292374806276,HLP index,2024-07-16 13:35:30.000 UTC
1.4401508628922433,HLP w/ Yield,2024-07-16 13:35:30.000 UTC
1.4247687368315896,HLP index,2024-07-16 12:04:27.000 UTC
1.4393217646033392,HLP w/ Yield,2024-07-16 12:04:27.000 UTC
1.4226317902164085,HLP index,2024-07-16 11:33:36.000 UTC
1.438957375229429,HLP w/ Yield,2024-07-16 11:33:36.000 UTC
1.415653006600992,HLP index,2024-07-16 09:05:54.000 UTC
1.4335469674521195,HLP w/ Yield,2024-07-16 09:05:54.000 UTC
1.4131965691149069,HLP index,2024-07-16 08:57:42.000 UTC
1.4328644110728999,HLP w/ Yield,2024-07-16 08:57:42.000 UTC
1.4131965691149069,HLP index,2024-07-16 08:56:12.000 UTC
1.4325702325119067,HLP w/ Yield,2024-07-16 08:56:12.000 UTC
1.4131965691149069,HLP index,2024-07-16 08:46:43.000 UTC
1.43129189068907,HLP w/ Yield,2024-07-16 08:46:43.000 UTC
1.418844765370904,HLP index,2024-07-16 07:19:46.000 UTC
1.4356528811549982,HLP w/ Yield,2024-07-16 07:19:46.000 UTC
1.418844765370904,HLP index,2024-07-16 07:08:27.000 UTC
1.4368696842531636,HLP w/ Yield,2024-07-16 07:08:27.000 UTC
1.425369610361423,HLP index,2024-07-16 06:51:14.000 UTC
1.4372457487885397,HLP w/ Yield,2024-07-16 06:51:14.000 UTC
1.425369610361423,HLP index,2024-07-16 06:49:07.000 UTC
1.4384394602399797,HLP w/ Yield,2024-07-16 06:49:07.000 UTC
1.425369610361423,HLP index,2024-07-16 06:25:31.000 UTC
1.4408645669622628,HLP w/ Yield,2024-07-16 06:25:31.000 UTC
1.425369610361423,HLP index,2024-07-16 06:14:33.000 UTC
1.4391593660842983,HLP w/ Yield,2024-07-16 06:14:33.000 UTC
