Timestamp Start,Open,High,Low,Close,Volume,Timestamp End,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2021-12-04,211.65,212.62,169.0,200.67,4895759.09,2021-12-04 23:59:59.999,954137663.0529,1532975,2421789.85,472560471.3723,0
2021-12-05,200.68,204.51,181.44,196.43,2482292.26,2021-12-05 23:59:59.999,478706797.8306,770294,1248916.37,240977765.3712,0
2021-12-06,196.49,197.71,176.17,193.56,2815245.83,2021-12-06 23:59:59.999,527018793.7263,768624,1393533.38,260993154.0016,0
2021-12-07,193.57,204.1,187.26,190.19,1939707.91,2021-12-07 23:59:59.999,381921839.6113,534598,981253.04,193335804.8911,0
2021-12-08,190.24,196.27,183.5,194.61,1670677.66,2021-12-08 23:59:59.999,317713289.1329,452538,858901.43,163495880.9245,0
2021-12-09,194.61,196.6,178.64,181.11,1664934.25,2021-12-09 23:59:59.999,310244140.7139,431652,793968.78,147997941.577,0
2021-12-10,181.08,184.6,167.0,167.39,1862906.9,2021-12-10 23:59:59.999,328445622.4408,480714,906732.17,160015155.4297,0
2021-12-11,167.39,173.8,161.33,172.15,1541656.11,2021-12-11 23:59:59.999,260637632.2971,399298,748561.73,126607871.9619,0
2021-12-12,172.15,176.85,167.64,172.8,976615.96,2021-12-12 23:59:59.999,167631329.5836,265874,497798.11,85498683.278,0
2021-12-13,172.83,172.83,148.04,155.21,2470231.82,2021-12-13 23:59:59.999,394239559.0818,557560,1164087.15,185804387.056,0
2021-12-14,155.2,163.35,149.6,161.26,2151408.98,2021-12-14 23:59:59.999,336483180.6314,482948,1089998.56,170549053.2701,0
2021-12-15,161.25,182.64,156.81,178.52,3328550.89,2021-12-15 23:59:59.999,563215533.5204,838776,1688276.08,286051054.1418,0
2021-12-16,178.53,189.0,174.37,176.86,2482901.38,2021-12-16 23:59:59.999,452932181.2015,650522,1319578.47,240923118.7577,0
2021-12-17,176.89,182.5,167.88,175.51,2308612.94,2021-12-17 23:59:59.999,406619554.3441,593797,1135292.83,199980233.2479,0
2021-12-18,175.48,184.24,170.96,182.78,1218448.99,2021-12-18 23:59:59.999,217402537.3582,351212,599021.55,106938174.9969,0
2021-12-19,182.78,189.43,177.99,179.93,1217882.6,2021-12-19 23:59:59.999,224029422.5445,389005,611367.14,112553195.0225,0
2021-12-20,179.9,181.18,168.49,173.9,1448185.8,2021-12-20 23:59:59.999,252805360.6904,366776,693431.78,121117911.0746,0
2021-12-21,173.9,182.54,170.27,179.63,1302766.6,2021-12-21 23:59:59.999,232062935.9867,368859,650269.75,115866796.2213,0
2021-12-22,179.62,187.55,177.05,178.4,1379639.45,2021-12-22 23:59:59.999,252282579.7556,397883,687720.01,125761075.6592,0
2021-12-23,178.38,193.5,175.64,190.03,1726907.3,2021-12-23 23:59:59.999,318109249.5394,529807,905197.61,167052339.7626,0
2021-12-24,190.08,197.55,184.14,190.36,1657463.56,2021-12-24 23:59:59.999,316617051.828,514169,852864.37,162990363.4895,0
2021-12-25,190.37,195.0,189.08,193.1,1047151.86,2021-12-25 23:59:59.999,201292809.2236,318427,585821.0,112627956.6352,0
2021-12-26,193.03,200.59,190.22,197.81,1539530.03,2021-12-26 23:59:59.999,301973673.358,452500,875745.79,171823863.1229,0
2021-12-27,197.85,204.75,194.71,195.67,1218499.7,2021-12-27 23:59:59.999,243841355.7911,411501,599609.55,120104015.3151,0
2021-12-28,195.68,195.68,176.2,177.32,1997243.2,2021-12-28 23:59:59.999,371876481.5718,537797,988753.15,184109809.3073,0
2021-12-29,177.28,180.62,170.01,170.63,1540603.75,2021-12-29 23:59:59.999,269857955.5562,395718,742155.15,130053041.0043,0
2021-12-30,170.65,175.74,168.17,172.52,1022709.31,2021-12-30 23:59:59.999,176482572.0928,267354,511543.13,88270537.1894,0
2021-12-31,172.53,177.65,167.67,169.99,1026603.34,2021-12-31 23:59:59.999,177345239.6125,269799,502815.88,86887937.1307,0
2022-01-01,170.01,179.2,169.93,179.06,634599.39,2022-01-01 23:59:59.999,110585214.9165,179793,328250.16,57202310.0153,0
2022-01-02,179.06,179.53,174.31,176.35,620087.38,2022-01-02 23:59:59.999,109509310.7134,176256,313106.42,55294227.8368,0
2022-01-03,176.34,176.49,166.59,170.15,1031316.43,2022-01-03 23:59:59.999,177240351.9702,250131,537423.71,92331450.1178,0
2022-01-04,170.14,173.93,166.47,167.72,1041332.63,2022-01-04 23:59:59.999,176538222.7298,264666,507127.47,86029904.4601,0
2022-01-05,167.74,171.32,144.92,154.52,1659848.17,2022-01-05 23:59:59.999,266979906.6384,460130,775826.33,125014421.9546,0
2022-01-06,154.48,154.8,145.98,150.26,1575071.3,2022-01-06 23:59:59.999,236312050.3837,400706,783017.39,117506026.0991,0
2022-01-07,150.28,150.72,133.08,136.45,2719397.3,2022-01-07 23:59:59.999,380212392.3515,624203,1356742.09,189682437.9784,0
2022-01-08,136.43,148.11,133.0,142.14,2695415.51,2022-01-08 23:59:59.999,380841698.6352,596637,1333341.19,188360420.1605,0
2022-01-09,142.1,145.71,137.83,140.82,1435153.15,2022-01-09 23:59:59.999,203808588.2502,314235,708108.49,100610867.7993,0
2022-01-10,140.82,143.86,130.0,135.86,1894512.51,2022-01-10 23:59:59.999,257484771.7658,419461,941801.48,127988772.7465,0
2022-01-11,135.84,143.5,133.58,140.2,1328579.57,2022-01-11 23:59:59.999,184178762.8854,294874,655238.34,90779635.5015,0
2022-01-12,140.19,153.39,138.22,151.51,1946788.76,2022-01-12 23:59:59.999,284704608.1415,453450,1014395.7,148380253.9105,0
2022-01-13,151.5,157.8,145.41,146.14,1984121.59,2022-01-13 23:59:59.999,300358586.1974,471549,1004170.43,151995901.2656,0
2022-01-14,146.13,150.56,141.84,146.17,1428145.3,2022-01-14 23:59:59.999,209190212.3234,339770,702561.97,102878722.2901,0
2022-01-15,146.18,149.49,143.9,147.64,865014.75,2022-01-15 23:59:59.999,126821898.9623,205770,422395.84,61920893.6036,0
2022-01-16,147.61,151.96,146.09,147.98,964270.14,2022-01-16 23:59:59.999,143408413.9133,236998,475923.2,70802594.7926,0
2022-01-17,147.98,148.29,137.02,139.8,1297654.14,2022-01-17 23:59:59.999,184551841.5054,283258,619994.54,88125965.5198,0
2022-01-18,139.81,142.77,134.39,141.22,1254337.17,2022-01-18 23:59:59.999,173470525.6841,264708,612173.99,84700670.1825,0
2022-01-19,141.32,142.7,132.77,135.25,1175171.39,2022-01-19 23:59:59.999,160857229.2032,264765,579951.57,79386769.6174,0
2022-01-20,135.23,143.83,126.01,127.54,1464593.98,2022-01-20 23:59:59.999,200702305.013,345417,731310.23,100360744.2544,0
2022-01-21,127.54,128.73,106.11,112.27,4523020.69,2022-01-21 23:59:59.999,544063534.4105,939567,2184275.76,262870033.2335,0
2022-01-22,112.24,114.89,87.73,94.54,6455608.98,2022-01-22 23:59:59.999,635108263.4286,1002353,3143606.01,308952787.2915,0
