Timestamp Start,Open,High,Low,Close,Volume,Timestamp End,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
1667520000000,30.86000000,34.20000000,30.66000000,33.74000000,4106770.60000000,1667606399999,134935951.66670000,257544,2161905.66000000,71073845.75710000,0
1667606400000,33.73000000,38.79000000,33.66000000,36.90000000,7466083.52000000,1667692799999,272433712.08720000,523661,3799493.34000000,138500166.42880000,0
1667692800000,36.90000000,37.06000000,32.31000000,32.62000000,4722074.05000000,1667779199999,164782709.50990000,323910,2251526.61000000,78743892.92960000,0
1667779200000,32.61000000,33.13000000,28.00000000,29.62000000,9810937.64000000,1667865599999,308389485.16670000,563325,4541818.13000000,142984954.29060000,0
1667865600000,29.62000000,31.72000000,19.80000000,24.38000000,28156844.01900000,1667951999999,745105277.80020700,1899661,13705974.96700000,362492727.92945000,0
1667952000000,24.38000000,24.38000000,12.37000000,14.08000000,34965021.07600000,1668038399999,604959490.74250300,2408465,17084721.08400000,295279080.24413000,0
1668038400000,14.08000000,18.87000000,13.14000000,17.66000000,31278279.25000000,1668124799999,494275918.88630000,1907480,15939793.48000000,252133227.03160000,0
1668124800000,17.65000000,18.31000000,15.10000000,16.45000000,16952323.15000000,1668211199999,283397692.06830000,937752,8827977.71000000,147568132.16060000,0
1668211200000,16.46000000,16.53000000,14.47000000,14.58000000,6958266.14000000,1668297599999,106603740.97430000,352695,3257717.53000000,49876149.34380000,0
1668297600000,14.58000000,14.74000000,13.02000000,13.18000000,7632404.82000000,1668383999999,106360669.28690000,376380,3762991.62000000,52477795.07320000,0
1668384000000,13.18000000,15.01000000,12.07000000,14.00000000,12412181.95000000,1668470399999,171237609.71910000,591758,6262002.08000000,86577144.48240000,0
1668470400000,14.00000000,15.10000000,13.82000000,14.32000000,7666656.34000000,1668556799999,110580868.71860000,337257,3952908.49000000,57018114.71750000,0
1668556800000,14.32000000,14.64000000,13.64000000,14.27000000,4117412.48000000,1668643199999,58349495.43870000,191387,1991644.14000000,28223368.68140000,0
1668643200000,14.27000000,14.50000000,12.93000000,13.65000000,6589277.99000000,1668729599999,90166530.57670000,282425,3107501.81000000,42540237.75630000,0
